id_client,nom,type_client,ville,region,telephone,email,date_creation,segment,conditions_paiement,plafond_credit
3674,Menage 03674,Particulier,Ouagadougou,Centre,+226 71 10 17 30 12,,2016-05-07,Standard,30 j,0
3675,Menage 03675,Particulier,Kaya,Centre-Nord,+226 77 47 12 71 27,,2025-01-24,Or,Comptant,0
3676,Menage 03676,Particulier,Ouagadougou,Centre,+226 74 18 34 53 28,,2017-10-10,Or,Comptant,250000
3677,Menage 03677,Particulier,Ouagadougou,Centre,+226 74 19 80 13 33,,2024-07-29,Argent,Comptant,0
3678,Menage 03678,Particulier,Ouagadougou,Centre,+226 70 40 98 48 91,,2023-12-23,Standard,30 j,250000
3679,Menage 03679,Particulier,Ouagadougou,Centre,+226 74 80 61 10 67,,2016-12-11,Standard,Comptant,0
3680,Societe n,Entreprise,Ouagadougou,Centre,+226 70 23 39 80 29,,2022-02-07,Argent,Comptant,1500000
3681,Menage 03681,Particulier,Koudougou,Centre-Ouest,+226 71 50 36 73 72,,2021-02-22,Standard,Comptant,500000
3682,Chantiers a,Entreprise,Ouagadougou,Centre,+226 78 42 54 28 79,contact3682@entreprise.bf,2022-07-10,Standard,Comptant,500000
3683,Menage 03683,Particulier,Kaya,Centre-Nord,+226 75 26 47 29 46,,2023-12-08,Standard,Comptant,0
3684,Societe n,Entreprise,Koudougou,Centre-Ouest,+226 76 99 50 67 63,contact3684@yahoo.fr,2018-12-05,Standard,Comptant,5000000
3685,Menage 03685,Particulier,,Centre-Nord,+226 75 27 37 17 10,,2020-06-16,Standard,30 j,250000
3686,Menage 03686,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 73 45 68 48 25,,2018-07-28,Or,30 j,0
3687,SARL a,Professionnel,Koudougou,Centre-Ouest,+226 74 11 84 36 68,,2021-03-07,Standard,Comptant,1500000
3688,Societe r,Professionnel,Ouagadougou,Centre,+226 76 73 71 37 77,contact3688@gmail.com,2023-06-12,Argent,30 j,1500000
3689,Menage 03689,Particulier,Ouagadougou,Centre,+226 76 26 70 57 55,,2019-06-26,Standard,30 j,250000
3690,Chantiers a,Professionnel,Ouagadougou,Centre,+226 70 88 96 68 64,contact3690@outlook.fr,2016-10-23,Argent,Comptant,0
3691,Menage 03691,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 59 94 39 71,,2017-01-06,Argent,30 j,500000
3692,Societe a,Professionnel,Ouagadougou,Centre,+226 78 69 44 23 45,contact3692@outlook.fr,2017-05-24,Standard,Comptant,250000
3693,Societe T,Professionnel,Ouagadougou,Centre,+226 70 97 23 85 12,contact3693@outlook.fr,2025-08-22,Argent,30 j,250000
3694,Menage 03694,Particulier,Ziniaré,Plateau-Central,+226 76 72 43 82 34,,2021-12-03,Argent,Comptant,0
3695,Menage 03695,Particulier,Ouagadougou,Centre,+226 73 74 23 65 74,,2021-04-20,Argent,Comptant,0
3696,Ets s,Professionnel,Kaya,Centre-Nord,+226 71 71 23 71 45,,2022-09-25,Standard,Comptant,250000
3697,SARL o,Professionnel,Ziniaré,Plateau-Central,+226 79 72 83 90 49,contact3697@entreprise.bf,2017-10-23,Standard,30 j,0
3698,Menage 03698,Particulier,Ouagadougou,Centre,+226 72 29 29 21 75,,2021-10-22,Argent,30 j,0
3699,Menage 03699,Particulier,Ouagadougou,Centre,+226 79 98 96 28 16,,2025-12-19,Or,30 j,0
3700,Ets o,Professionnel,,Plateau-Central,+226 73 78 13 23 58,,2023-11-15,Argent,30 j,1500000
3701,SARL Y,Professionnel,Kaya,Centre-Nord,+226 76 41 68 56 90,contact3701@entreprise.bf,2019-05-07,Standard,30 j,250000
3702,Menage 03702,Particulier,Ziniaré,Plateau-Central,+226 77 14 51 42 91,,2020-02-06,Standard,Comptant,0
3703,Menage 03703,Particulier,Ouagadougou,Centre,+226 71 87 96 24 28,,2021-05-09,Standard,Comptant,250000
3704,Chantiers S,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 74 80 59 46 29,contact3704@outlook.fr,2024-10-26,Argent,30 j,500000
3705,Menage 03705,Particulier,Ouagadougou,Centre,+226 74 38 96 98 95,,2024-04-06,Standard,Comptant,0
3706,Societe r,Professionnel,Koudougou,Centre-Ouest,+226 74 60 18 90 17,contact3706@yahoo.fr,2019-10-13,Standard,Comptant,500000
3707,Menage 03707,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 73 18 74 89 92,,2023-03-24,Argent,30 j,500000
3708,Menage 03708,Particulier,Ouagadougou,Centre,+226 78 14 76 60 95,,2025-07-01,Standard,Comptant,0
3709,Societe T,Professionnel,,Centre,+226 70 12 19 57 24,,2020-05-11,Standard,60 j,250000
3710,Ets é,Administration,Ouagadougou,Centre,+226 73 59 77 72 18,,2020-11-25,Standard,Comptant,250000
3711,Menage 03711,Particulier,Ouagadougou,Centre,+226 77 81 29 46 37,,2024-09-06,Standard,30 j,1500000
3712,Menage 03712,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 49 11 53 34,,2023-09-24,Standard,Comptant,5000000
3713,Menage 03713,Particulier,Kaya,Centre-Nord,+226 74 85 82 19 30,,2022-04-19,Standard,Comptant,500000
3714,Ets Z,Professionnel,Ouagadougou,Centre,+226 71 30 77 27 65,contact3714@yahoo.fr,2018-01-27,Argent,Comptant,0
3715,Menage 03715,Particulier,Kaya,Centre-Nord,+226 76 88 23 64 96,,2018-07-14,Or,30 j,250000
3716,Menage 03716,Particulier,Ouagadougou,Centre,+226 78 43 91 52 59,,2025-04-17,Standard,30 j,250000
3717,Chantiers a,Administration,Ziniaré,Plateau-Central,+226 71 15 88 91 22,contact3717@yahoo.fr,2022-09-08,Standard,30 j,1500000
3718,Menage 03718,Particulier,Koudougou,Centre-Ouest,+226 74 64 39 64 92,,2025-11-03,Standard,30 j,0
3719,Menage 03719,Particulier,Ouagadougou,Centre,+226 71 65 22 17 36,,2026-01-09,Argent,30 j,1500000
3720,Menage 03720,Particulier,Kaya,Centre-Nord,+226 79 58 67 14 91,,2017-02-27,Standard,30 j,0
3721,Menage 03721,Particulier,,Plateau-Central,+226 70 95 74 25 31,,2016-12-14,Argent,Comptant,250000
3722,Societe n,Entreprise,,Hauts-Bassins,+226 74 21 38 38 20,contact3722@outlook.fr,2018-06-03,Standard,Comptant,0
3723,Menage 03723,Particulier,Koudougou,Centre-Ouest,+226 71 47 30 69 83,,2016-05-26,Standard,Comptant,250000
3724,Chantiers r,Professionnel,Kaya,Centre-Nord,+226 72 49 93 72 58,contact3724@yahoo.fr,2019-05-26,Standard,Comptant,0
3725,Menage 03725,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 26 42 54 81,,2017-07-26,Standard,Comptant,250000
3726,Ets i,Administration,Ouagadougou,Centre,+226 72 52 42 64 79,contact3726@gmail.com,2017-04-04,Standard,30 j,1500000
3727,Societe b,Administration,Ouagadougou,Centre,+226 73 69 32 86 91,contact3727@gmail.com,2016-04-24,Standard,Comptant,0
3728,Chantiers r,Professionnel,Ziniaré,Plateau-Central,+226 70 67 43 74 24,,2019-09-06,Standard,Comptant,500000
3729,Societe o,Entreprise,Ouagadougou,Centre,+226 72 32 55 58 45,contact3729@outlook.fr,2022-06-26,Argent,60 j,500000
3730,Menage 03730,Particulier,Ouagadougou,Centre,+226 71 89 63 62 63,,2019-05-29,Standard,30 j,1500000
3731,Menage 03731,Particulier,Ouagadougou,Centre,+226 77 90 62 14 49,,2020-08-20,Argent,Comptant,250000
3732,Societe a,Professionnel,Ouagadougou,Centre,+226 75 30 22 94 24,contact3732@yahoo.fr,2022-08-04,Standard,Comptant,250000
3733,SARL S,Professionnel,Ouagadougou,Centre,+226 74 88 78 82 46,contact3733@gmail.com,2024-10-29,Standard,Comptant,500000
3734,Societe u,Professionnel,Ouagadougou,Centre,+226 70 44 45 30 25,,2016-12-16,Standard,30 j,250000
3735,Menage 03735,Particulier,Ouagadougou,Centre,+226 77 19 73 78 64,,2022-03-21,Argent,Comptant,0
3736,SARL u,Professionnel,Ouagadougou,Centre,+226 76 23 84 17 66,contact3736@yahoo.fr,2025-04-29,Or,Comptant,0
3737,Societe r,Professionnel,,Hauts-Bassins,+226 76 72 78 41 48,contact3737@yahoo.fr,2016-05-28,Standard,Comptant,1500000
3738,Menage 03738,Particulier,Ziniaré,Plateau-Central,+226 76 17 76 48 53,,2025-11-13,Standard,Comptant,1500000
3739,SARL o,Professionnel,Ouagadougou,Centre,+226 74 28 92 64 49,,2025-11-10,Argent,Comptant,5000000
3740,Menage 03740,Particulier,Koudougou,Centre-Ouest,+226 79 82 24 50 31,,2019-05-13,Argent,60 j,500000
3741,SARL O,Professionnel,,Centre,+226 73 82 99 53 19,,2020-03-11,Standard,30 j,5000000
3742,SARL n,Professionnel,Kaya,Centre-Nord,+226 72 85 80 90 15,contact3742@entreprise.bf,2020-03-07,Argent,30 j,0
3743,Menage 03743,Particulier,Kaya,Centre-Nord,+226 70 31 67 33 13,,2021-06-20,Standard,Comptant,250000
3744,SARL K,Professionnel,Ouagadougou,Centre,+226 71 58 32 63 43,,2026-04-06,Argent,Comptant,0
3745,Menage 03745,Particulier,Kaya,Centre-Nord,+226 79 28 29 23 45,,2023-08-06,Standard,Comptant,500000
3746,Menage 03746,Particulier,Ouagadougou,Centre,+226 79 69 13 27 99,,2023-03-14,Standard,30 j,0
3747,SARL o,Professionnel,Ouagadougou,Centre,+226 78 99 11 64 60,contact3747@yahoo.fr,2024-05-16,Argent,30 j,250000
3748,Menage 03748,Particulier,Ouagadougou,Centre,+226 71 99 41 59 42,,2023-06-04,Standard,Comptant,0
3749,Menage 03749,Particulier,Ouagadougou,Centre,+226 79 58 52 53 46,,2023-12-12,Standard,Comptant,0
3750,Chantiers p,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 72 47 21 45 41,,2021-04-01,Standard,30 j,250000
3751,Menage 03751,Particulier,Ouagadougou,Centre,+226 79 47 23 10 38,,2019-05-09,Argent,Comptant,0
3752,Menage 03752,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 74 44 87 50 20,,2024-04-02,Standard,Comptant,0
3753,Menage 03753,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 59 77 79 73,,2021-05-19,Standard,Comptant,250000
3754,Menage 03754,Particulier,,Centre,+226 74 11 96 40 45,,2020-07-15,Standard,Comptant,1500000
3755,Chantiers n,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 75 44 53 29 77,contact3755@yahoo.fr,2020-09-25,Argent,Comptant,500000
3756,Menage 03756,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 42 41 77 19,,2016-05-17,Argent,Comptant,250000
3757,Menage 03757,Particulier,Ziniaré,Plateau-Central,+226 72 63 77 51 73,,2019-07-06,Standard,Comptant,5000000
3758,Ets é,Entreprise,Ouagadougou,Centre,+226 74 12 99 28 48,contact3758@yahoo.fr,2018-11-10,Standard,Comptant,0
3759,Ets r,Professionnel,Ziniaré,Plateau-Central,+226 76 18 83 62 25,contact3759@gmail.com,2021-12-08,Standard,Comptant,500000
3760,Chantiers D,Professionnel,Ouagadougou,Centre,+226 75 52 85 98 81,contact3760@gmail.com,2019-06-21,Standard,Comptant,0
3761,Menage 03761,Particulier,Ziniaré,Plateau-Central,+226 70 47 25 33 67,,2023-07-10,Standard,Comptant,500000
3762,Menage 03762,Particulier,Ouagadougou,Centre,+226 79 51 56 39 57,,2024-01-16,Argent,Comptant,0
3763,Ets s,Entreprise,Ouagadougou,Centre,+226 75 16 14 73 80,,2023-01-28,Argent,Comptant,0
3764,Menage 03764,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 27 95 23 66,,2024-08-18,Or,Comptant,250000
3765,Menage 03765,Particulier,Ouagadougou,Centre,+226 78 79 78 64 59,,2025-01-03,Standard,60 j,500000
3766,Menage 03766,Particulier,,Hauts-Bassins,+226 78 25 12 50 99,,2025-10-27,Standard,Comptant,0
3767,Chantiers n,Professionnel,Ziniaré,Plateau-Central,+226 70 76 29 30 51,,2022-09-25,Argent,Comptant,0
3768,Menage 03768,Particulier,Kaya,Centre-Nord,+226 74 76 33 15 55,,2022-01-03,Standard,30 j,500000
3769,Ets Z,Entreprise,Koudougou,Centre-Ouest,+226 71 14 52 63 13,contact3769@entreprise.bf,2025-01-09,Argent,Comptant,500000
3770,Menage 03770,Particulier,Kaya,Centre-Nord,+226 75 11 59 72 58,,2020-06-26,Argent,Comptant,0
3771,Societe p,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 70 19 81 47 93,contact3771@yahoo.fr,2019-07-20,Standard,Comptant,0
3772,Chantiers o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 77 97 88 19 10,,2023-07-26,Standard,Comptant,0
3773,Menage 03773,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 48 86 54 46,,2022-01-10,Argent,30 j,0
3774,Menage 03774,Particulier,Ouagadougou,Centre,+226 76 79 95 19 90,,2025-07-25,Standard,Comptant,1500000
3775,Menage 03775,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 98 43 86 66,,2018-01-20,Standard,30 j,500000
3776,Chantiers p,Entreprise,Ouagadougou,Centre,+226 71 29 15 33 67,contact3776@yahoo.fr,2017-12-13,Or,Comptant,250000
3777,Ets k,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 74 15 86 87 82,contact3777@outlook.fr,2023-07-04,Argent,30 j,250000
3778,Societe a,Professionnel,Kaya,Centre-Nord,+226 71 95 35 88 26,contact3778@entreprise.bf,2018-08-30,Standard,Comptant,0
3779,Societe r,Professionnel,Ziniaré,Plateau-Central,+226 74 15 16 65 35,contact3779@gmail.com,2025-10-22,Standard,Comptant,0
3780,Ets a,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 75 91 44 71 72,,2023-10-13,Argent,30 j,1500000
3781,Chantiers u,Professionnel,Ziniaré,Plateau-Central,+226 77 85 87 69 79,,2016-01-22,Or,Comptant,500000
3782,Menage 03782,Particulier,Ouagadougou,Centre,+226 73 92 95 51 40,,2024-02-12,Standard,30 j,0
3783,Menage 03783,Particulier,Ziniaré,Plateau-Central,+226 75 53 11 79 56,,2016-03-10,Standard,Comptant,0
3784,Ets r,Entreprise,,Centre,+226 70 57 50 37 24,contact3784@gmail.com,2026-01-12,Argent,60 j,0
3785,Menage 03785,Particulier,Ouagadougou,Centre,+226 73 91 51 94 11,,2017-08-02,Standard,30 j,0
3786,Ets n,Professionnel,Kaya,Centre-Nord,+226 70 28 92 52 39,contact3786@entreprise.bf,2023-01-24,Standard,30 j,250000
3787,Menage 03787,Particulier,Ouagadougou,Centre,+226 79 93 63 53 35,,2024-06-25,Standard,Comptant,0
3788,Menage 03788,Particulier,Ouagadougou,Centre,+226 74 44 71 90 72,,2023-06-12,Standard,30 j,0
3789,Menage 03789,Particulier,Ouagadougou,Centre,+226 72 82 22 32 51,,2023-01-17,Standard,Comptant,250000
3790,Menage 03790,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 74 49 54 89 19,,2018-11-10,Standard,30 j,1500000
3791,Ets g,Entreprise,Kaya,Centre-Nord,+226 79 68 66 51 38,contact3791@outlook.fr,2021-02-04,Standard,Comptant,0
3792,Menage 03792,Particulier,Kaya,Centre-Nord,+226 78 59 28 18 81,,2017-08-03,Argent,Comptant,0
3793,Menage 03793,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 76 95 49 47 88,,2021-01-30,Standard,60 j,0
3794,SARL o,Professionnel,Koudougou,Centre-Ouest,+226 72 28 68 75 19,,2017-07-22,Argent,Comptant,500000
3795,Chantiers o,Professionnel,Ouagadougou,Centre,+226 75 79 80 70 12,,2016-08-23,Standard,30 j,0
3796,Menage 03796,Particulier,Kaya,Centre-Nord,+226 75 19 94 86 70,,2025-03-28,Or,Comptant,250000
3797,Menage 03797,Particulier,Koudougou,Centre-Ouest,+226 71 97 16 69 28,,2020-01-09,Argent,Comptant,0
3798,Menage 03798,Particulier,Ouagadougou,Centre,+226 74 73 76 37 39,,2026-01-30,Standard,Comptant,250000
3799,Chantiers k,Professionnel,,Centre,+226 78 12 63 57 75,contact3799@gmail.com,2018-03-31,Standard,Comptant,0
3800,Menage 03800,Particulier,Ouagadougou,Centre,+226 79 16 25 94 47,,2021-06-05,Standard,Comptant,250000
3801,Menage 03801,Particulier,Ouagadougou,Centre,+226 70 23 36 51 93,,2017-04-02,Standard,Comptant,0
3802,Menage 03802,Particulier,Ouagadougou,Centre,+226 72 93 29 40 14,,2020-05-03,Standard,Comptant,0
3803,SARL a,Professionnel,Ziniaré,Plateau-Central,+226 77 26 56 99 99,,2020-10-15,Standard,30 j,250000
3804,Societe é,Professionnel,Ouagadougou,Centre,+226 73 24 67 47 48,,2021-07-07,Or,Comptant,0
3805,Menage 03805,Particulier,Ouagadougou,Centre,+226 73 56 30 48 63,,2021-03-11,Standard,Comptant,0
3806,Menage 03806,Particulier,Ouagadougou,Centre,+226 73 87 55 92 32,,2017-12-21,Or,Comptant,0
3807,Societe é,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 73 88 61 65 24,,2018-08-27,Argent,Comptant,0
3808,SARL a,Professionnel,Ouagadougou,Centre,+226 73 88 73 84 96,contact3808@entreprise.bf,2023-02-17,Standard,Comptant,500000
3809,Menage 03809,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 51 72 65 40,,2016-08-04,Standard,Comptant,0
3810,Menage 03810,Particulier,Ouagadougou,Centre,+226 73 23 26 67 82,,2018-07-26,Argent,Comptant,0
3811,Menage 03811,Particulier,Koudougou,Centre-Ouest,+226 71 20 32 78 46,,2019-11-01,Standard,Comptant,500000
3812,Menage 03812,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 10 31 87 27,,2019-08-31,Or,Comptant,0
3813,Societe g,Professionnel,Koudougou,Centre-Ouest,+226 71 65 40 96 35,,2025-12-31,Standard,Comptant,250000
3814,Chantiers a,Professionnel,Koudougou,Centre-Ouest,+226 70 73 88 67 80,,2016-06-18,Argent,30 j,0
3815,Menage 03815,Particulier,Ziniaré,Plateau-Central,+226 76 84 64 69 52,,2026-02-11,Standard,30 j,500000
3816,Menage 03816,Particulier,Ouagadougou,Centre,+226 73 32 91 54 82,,2018-09-30,Standard,Comptant,250000
3817,Societe r,Professionnel,Ouagadougou,Centre,+226 72 69 91 43 97,contact3817@entreprise.bf,2020-05-06,Standard,Comptant,0
3818,Menage 03818,Particulier,Ouagadougou,Centre,+226 73 91 79 86 87,,2019-01-02,Standard,30 j,500000
3819,Menage 03819,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 46 34 43 88,,2020-05-28,Standard,30 j,5000000
3820,Menage 03820,Particulier,Ouagadougou,Centre,+226 70 75 83 71 31,,2017-03-08,Standard,30 j,0
3821,Menage 03821,Particulier,Ziniaré,Plateau-Central,+226 70 67 80 10 96,,2024-12-28,Standard,Comptant,0
3822,Chantiers a,Entreprise,Ouagadougou,Centre,+226 77 42 65 28 93,contact3822@yahoo.fr,2026-05-14,Standard,30 j,0
3823,Menage 03823,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 44 17 35 89,,2025-11-21,Argent,30 j,500000
3824,Menage 03824,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 76 93 75 80 13,,2025-03-18,Standard,Comptant,0
3825,Menage 03825,Particulier,Ouagadougou,Centre,+226 74 48 29 62 48,,2025-04-05,Standard,30 j,1500000
3826,SARL o,Entreprise,Ouagadougou,Centre,+226 73 33 82 30 41,contact3826@outlook.fr,2018-02-17,Or,Comptant,5000000
3827,SARL n,Entreprise,Ouagadougou,Centre,+226 74 45 84 65 97,contact3827@yahoo.fr,2016-03-22,Standard,Comptant,0
3828,Menage 03828,Particulier,Ouagadougou,Centre,+226 72 59 88 27 42,,2022-02-06,Standard,Comptant,0
3829,Menage 03829,Particulier,Ouagadougou,Centre,+226 78 43 88 48 52,,2016-11-22,Standard,60 j,250000
3830,Societe r,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 74 65 56 19 56,contact3830@outlook.fr,2025-05-29,Argent,60 j,500000
3831,Ets a,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 79 47 44 46 21,contact3831@yahoo.fr,2022-04-06,Argent,30 j,0
3832,Menage 03832,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 26 61 85 38,,2018-10-23,Standard,30 j,0
3833,Menage 03833,Particulier,Ouagadougou,Centre,+226 72 17 25 88 55,,2025-08-07,Standard,Comptant,1500000
3834,Menage 03834,Particulier,Ouagadougou,Centre,+226 78 31 38 62 28,,2022-05-19,Argent,Comptant,0
3835,Chantiers n,Professionnel,Ouagadougou,Centre,+226 75 35 66 75 92,contact3835@yahoo.fr,2018-02-02,Standard,30 j,0
3836,Menage 03836,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 70 38 97 48 15,,2023-06-01,Standard,Comptant,250000
3837,Menage 03837,Particulier,Ziniaré,Plateau-Central,+226 79 18 56 80 72,,2016-02-06,Argent,30 j,0
3838,Ets o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 73 56 42 16 86,contact3838@yahoo.fr,2017-07-31,Or,Comptant,0
3839,Ets a,Professionnel,Ouagadougou,Centre,+226 71 78 98 20 98,contact3839@entreprise.bf,2021-04-08,Standard,Comptant,0
3840,Menage 03840,Particulier,,Centre,+226 73 70 27 49 97,,2025-09-20,Standard,30 j,0
3841,Menage 03841,Particulier,Ouagadougou,Centre,+226 79 94 53 81 35,,2024-09-18,Or,30 j,0
3842,Societe o,Professionnel,Ouagadougou,Centre,+226 77 34 41 93 56,contact3842@outlook.fr,2016-08-21,Standard,Comptant,0
3843,SARL r,Professionnel,Ouagadougou,Centre,+226 70 99 55 35 77,contact3843@outlook.fr,2025-09-21,Argent,60 j,0
3844,Chantiers u,Professionnel,Ouagadougou,Centre,+226 74 35 41 49 99,,2024-07-11,Standard,Comptant,0
3845,Menage 03845,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 42 87 39 37,,2022-02-04,Argent,Comptant,0
3846,Societe n,Administration,Ziniaré,Plateau-Central,+226 76 50 47 39 90,contact3846@yahoo.fr,2021-04-27,Standard,Comptant,0
3847,SARL Z,Administration,Ouagadougou,Centre,+226 76 76 68 17 41,contact3847@yahoo.fr,2016-06-03,Standard,Comptant,1500000
3848,Societe r,Professionnel,Ouagadougou,Centre,+226 77 47 17 16 36,contact3848@yahoo.fr,2021-09-15,Or,Comptant,0
3849,Ets o,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 71 38 94 50 64,contact3849@gmail.com,2025-08-29,Argent,Comptant,500000
3850,Menage 03850,Particulier,Kaya,Centre-Nord,+226 77 54 91 59 75,,2020-08-10,Or,Comptant,500000
3851,Menage 03851,Particulier,Koudougou,Centre-Ouest,+226 74 96 62 96 91,,2016-02-28,Argent,30 j,500000
3852,Menage 03852,Particulier,Koudougou,Centre-Ouest,+226 77 37 85 75 61,,2016-06-14,Standard,30 j,250000
3853,Menage 03853,Particulier,Ziniaré,Plateau-Central,+226 79 64 88 74 21,,2023-02-16,Standard,Comptant,500000
3854,SARL t,Professionnel,Ouagadougou,Centre,+226 79 44 56 25 47,contact3854@yahoo.fr,2025-01-29,Standard,Comptant,1500000
3855,Chantiers o,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 72 84 61 12 95,contact3855@entreprise.bf,2023-04-07,Standard,Comptant,0
3856,Menage 03856,Particulier,Ouagadougou,Centre,+226 77 68 33 56 24,,2016-05-05,Argent,60 j,500000
3857,Chantiers r,Professionnel,Ouagadougou,Centre,+226 71 22 31 28 66,,2019-04-19,Or,Comptant,500000
3858,Menage 03858,Particulier,Ziniaré,Plateau-Central,+226 70 24 42 63 12,,2016-10-25,Or,30 j,0
3859,Menage 03859,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 13 31 98 68,,2018-09-28,Standard,Comptant,0
3860,Menage 03860,Particulier,Ouagadougou,Centre,+226 72 72 55 74 91,,2024-05-12,Argent,30 j,500000
3861,Menage 03861,Particulier,,Centre-Nord,+226 77 84 42 30 98,,2016-11-09,Argent,30 j,250000
3862,Societe a,Professionnel,Koudougou,Centre-Ouest,+226 76 26 70 61 90,contact3862@yahoo.fr,2020-07-02,Standard,60 j,0
3863,Chantiers o,Professionnel,Ouagadougou,Centre,+226 74 49 97 36 71,,2025-06-16,Argent,Comptant,0
3864,Menage 03864,Particulier,Ouagadougou,Centre,+226 75 86 87 55 59,,2016-08-12,Standard,Comptant,500000
3865,Menage 03865,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 72 76 43 76,,2017-11-10,Argent,30 j,500000
3866,Menage 03866,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 91 17 91 32,,2020-07-08,Standard,30 j,0
3867,Menage 03867,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 70 52 86 80 12,,2017-06-19,Standard,Comptant,250000
3868,Menage 03868,Particulier,Ouagadougou,Centre,+226 76 98 73 55 58,,2022-07-23,Standard,30 j,1500000
3869,Societe é,Administration,,Plateau-Central,+226 70 12 13 29 67,contact3869@gmail.com,2025-07-22,Standard,Comptant,1500000
3870,Menage 03870,Particulier,Kaya,Centre-Nord,+226 72 96 25 15 65,,2021-08-04,Standard,Comptant,0
3871,Menage 03871,Particulier,Ouagadougou,Centre,+226 74 55 19 14 95,,2017-12-18,Or,Comptant,0
3872,Menage 03872,Particulier,Ouagadougou,Centre,+226 76 53 76 50 38,,2022-07-08,Standard,Comptant,0
